Date,scaled_Oil,scaled_Gas,scaled_monthly_oil_price,scaled_monthly_gas_price,scaled_Revenue Oil,scaled_Revenue Gas,scaled_Total Revenue,scaled_$M Total Revenue
1997-01-01,0.722649242493682,0.845847174283807,0.1124622541418428,0.1543681085665819,0.23382297235388094,0.2598240329451387,0.2449864320854315,0.24484014569000412
1997-02-01,0.6342582286879056,0.7902504750295289,0.08838651758752958,0.04410517387616625,0.15570429905629357,0.10914568264657133,0.12639453220139177,0.1262646701740186
1997-03-01,0.766004530634158,0.9555810226041079,0.07851138496694685,0.022052586938083124,0.17510760817619486,0.10268378331479679,0.13637417975285163,0.13638203156616752
1997-04-01,0.7463674178440641,0.8850752884638775,0.06814657634864929,0.033927056827820185,0.147107617307646,0.10942078964484848,0.12082458911808205,0.12059894779441527
1997-05-01,0.8497907091446354,0.9626652467585823,0.07728719497265976,0.05258693808312129,0.19686793673436098,0.14591770922260516,0.16996845917013978,0.16997167138810199
1997-06-01,0.7384628143182007,0.9045967722317874,0.0645556190320738,0.04834605597964378,0.13727274991243604,0.13141811188432684,0.12407469964678128,0.12383650343990288
1997-07-01,0.8456485397652626,0.9273684580392836,0.06782012568350607,0.04749787955894827,0.17373974492281619,0.13364658088809217,0.14920915510246394,0.1489275596924322
1997-08-01,0.8146673824894045,0.9057617095116723,0.0701868930057945,0.07294317217981341,0.17056486346413247,0.16457705262763472,0.16083332303727274,0.16066369890732501
1997-09-01,0.7808272990349489,0.8617765428661781,0.06896270301150739,0.10602205258693809,0.15841276323084685,0.20038960070961076,0.16868006687516948,0.16875758802104412
1997-10-01,0.7629360953615559,0.9108971638777545,0.08144944095323592,0.12213740458015265,0.18059253527529506,0.2316129090474029,0.19722199848328395,0.19708619991906107
1997-11-01,0.7029335637933368,0.8720123142789957,0.07214559699665388,0.11704834605597964,0.14340611088623573,0.21686956299467897,0.16605734519524226,0.16592472683124243
1997-12-01,0.7625170771735478,0.8885565859499374,0.05696564106749366,0.061068702290076354,0.12726860900719056,0.14592449848666217,0.1238884049594283,0.12383650343990288
1998-01-01,0.7678333704339021,0.8603656443508652,0.04382600179547866,0.0390161153519932,0.09996332536654973,0.11267694622039733,0.09105445396835551,0.09105625252934035
1998-02-01,0.7388338200054997,0.6915605564670237,0.038439565820615335,0.05089058524173029,0.08168870882721391,0.10277123578407786,0.07455852107685482,0.0744637798462161
1998-03-01,1.0,0.8813926271092527,0.03076797518974944,0.0517387616624258,0.12062783090072093,0.13245743376515506,0.11351500543010792,0.11331444759206799
1998-04-01,0.9247818704797323,0.8442362633352885,0.03264506651432303,0.0678541136556404,0.10930319293563318,0.14766392800035172,0.11276507761011276,0.1125050586806961
1998-05-01,0.9993452840812372,0.9405463042297224,0.029054109197747494,0.043256997455470764,0.11606886044359033,0.1297893615095665,0.10931238593504408,0.10926750303520844
1998-06-01,0.893556285927536,0.9012208867037681,0.0193422019097364,0.045801526717557245,0.07069561160217602,0.1275138026445018,0.07826002924690931,0.07810602994738974
1998-07-01,0.8919806029497134,0.9583109220302883,0.023014771892597735,0.045801526717557245,0.07918850774734404,0.13587335006805612,0.08759313909805963,0.08741400242816677
1998-08-01,0.8712086492337642,0.9862031964149123,0.0173018852525912,0.018659881255301103,0.061588355219106106,0.10182222342616278,0.060828533902097276,0.06070416835289355
1998-09-01,0.8621910286460038,0.8560694313430295,0.03003346119317718,0.0330788804071247,0.08972816119429061,0.10434363572312681,0.08057939802351496,0.08053419668150547
1998-10-01,0.8924607279568063,1.0,0.02538153921488616,0.02374893977947412,0.0849540167109405,0.11075077136458404,0.08026170159154486,0.0801295022258195
1998-11-01,0.830184149764084,0.9025425904853546,0.01346608993715824,0.04156064461407974,0.045070356653850174,0.12203095531433612,0.05885987316254318,0.0586806960744638
1998-12-01,0.8168672279764476,0.8726691118637104,0.0,0.007633587786259527,0.01213102149481543,0.07315272252520828,0.015358926883418583,0.015378389316066388
1999-01-01,0.788823562789439,0.867890436432535,0.00954868195543948,0.018659881255301103,0.028852381264693805,0.08705271522481157,0.0325990000824804,0.03237555645487658
1999-02-01,0.6721575508386911,0.6877549144946848,0.005386435974863296,0.01187446988973706,0.0,0.05664286376830084,0.0,0.0
1999-03-01,0.7187253117538966,0.8141898009876289,0.027177017873173906,0.013570822731128085,0.05354129208706193,0.0738950813578395,0.04310691546789122,0.04289761230271144
1999-04-01,0.6468331391009442,0.7335104614611179,0.04864114910634129,0.04410517387616625,0.0811397564275888,0.10091396215527428,0.07337082850350965,0.07324969647915824
1999-05-01,0.6678451553204398,0.7654935306789341,0.0519872684240594,0.05343511450381677,0.09295993269325997,0.11702477724363074,0.08834685120088617,0.08822339133953866
1999-06-01,0.5905755825880484,0.7157796295445393,0.05361952174977558,0.05682782018659879,0.07685154205133604,0.11348039292685626,0.0761082466119388,0.07608255766895994
1999-07-01,0.6148742727197335,0.7459747497817433,0.07141108300008162,0.05767599660729433,0.11709967658191184,0.11919629029505162,0.10529391827869758,0.10522055847834882
1999-08-01,0.5702575652424414,0.6899280225527533,0.08104137762180691,0.09923664122137404,0.1222896523108633,0.15905863301911655,0.1264204046199234,0.1262646701740186
1999-09-01,0.5205951804178833,0.62443746503161,0.10160776952583042,0.07803223070398643,0.14364085029933055,0.12299453198873926,0.12455292801933474,0.12464589235127482
1999-10-01,0.5484686194660137,0.637462599026426,0.09254876356810579,0.09329940627650551,0.13657393903242454,0.14245105080823045,0.1285081988403761,0.1282881424524484
1999-11-01,0.5228343088600523,0.5670893055514261,0.11140128948012731,0.06276505513146735,0.16163901368581118,0.09676614768434873,0.12483023448619981,0.12464589235127482
1999-12-01,0.5477135137730406,0.5280098492609,0.12037868277156616,0.06191687871077184,0.18654621386278286,0.08963389310777488,0.1381566251248513,0.1380008093889114
2000-01-01,0.5358937090529753,0.43892593323368745,0.12984575206071983,0.06700593723494486,0.19911525162857885,0.08038205309068615,0.14237304950238136,0.14245244840145688
2000-02-01,0.4874403662917327,0.4502847474302456,0.14706602464702523,0.08736217133163701,0.20990812009120902,0.10215934389974755,0.15918353921872933,0.15904492108458113
2000-03-01,0.5054057711025853,0.545752844095714,0.15090181996245816,0.09838846480067856,0.2239391221193477,0.13092385163713532,0.18123884583040165,0.18130311614730882
2000-04-01,0.4598593670206498,0.5401579017074034,0.11727740145270546,0.11959287531806617,0.14930894856135957,0.15213917559065426,0.14123969018156182,0.14123836503439907
2000-05-01,0.5347108556264103,0.5920449108998667,0.14233249000244838,0.1662425784563189,0.22091436929509117,0.21369964055976387,0.2159703214614109,0.21570214488061518
2000-06-01,0.47450317973697875,0.5303762125753764,0.16706112788704808,0.22561492790500426,0.23815191031255012,0.26065080936850415,0.24821961269348417,0.24807770133549167
2000-07-01,0.5074397552235418,0.5379172218813602,0.14975924263445686,0.2001696352841391,0.22280649091290278,0.23615676787331563,0.22718915146678428,0.22703358963982195
2000-08-01,0.5257892600400685,0.6036172518832252,0.16249081857504283,0.23748939779474132,0.25293000378175934,0.2949226358801097,0.27321361990060244,0.27316875758802106
2000-09-01,0.46743224781434,0.5366522783848726,0.18387333714192444,0.2909245122985581,0.26301885509261497,0.3308729052549903,0.29584764780840755,0.2958316471064347
2000-10-01,0.4710724683226615,0.13621522418961185,0.17758916183791723,0.2875318066157761,0.25423402205632323,0.19167535003204428,0.22825797563304692,0.22824767300687987
2000-11-01,0.46062756703199814,0.5866675496044349,0.18828042112135807,0.3299406276505513,0.2670834901069728,0.3903680441806821,0.3249416626152528,0.3249696479158235
2000-12-01,0.46735368190408844,0.5990183173548627,0.13947604668244512,0.616624257845632,0.18899927367374758,0.7094652276351099,0.4148494707918622,0.4148118170781061
2001-01-01,0.48563335035594724,0.6420804536498215,0.14886150330531298,0.55470737913486,0.21221318682932672,0.6652813464413763,0.4106119396587907,0.4103601780655606
2001-02-01,0.36702937928566126,0.4930211878035662,0.1490247286378846,0.33757421543681093,0.16331294190871243,0.3632171917625901,0.24418416655334926,0.24403075677863212
2001-03-01,0.4312831995530473,0.5675514964443735,0.129764139394434,0.30534351145038174,0.15905160113622513,0.35688002703339955,0.23855034432259084,0.23836503439902879
2001-04-01,0.39342316035738756,0.5402673679715226,0.1317228433852934,0.30195080576759975,0.14762014780842686,0.343687896044868,0.22512695568780436,0.2250101173613922
2001-05-01,0.4178789823095759,0.6035686002102834,0.14102668734187546,0.21713316369804925,0.1717482206757927,0.27250326945924713,0.20951232200895228,0.20963172804532576
2001-06-01,0.4000052377273501,0.5927463058514448,0.13262058271443727,0.1772688719253605,0.1515461320678405,0.22591056193771963,0.17545922409753603,0.17523269931201946
2001-07-01,0.42878218474337315,0.6397181446414237,0.1230719007589978,0.1255301102629347,0.14738840270448522,0.1792677944228535,0.1520071925574427,0.1517604208822339
2001-08-01,0.41120960948377827,0.628505285463691,0.13074349138986371,0.11365564037319764,0.15292939043429343,0.163609644054297,0.1487272173152562,0.1485228652367463
2001-09-01,0.3422461993740916,0.3336572273411591,0.1211948094344242,0.04749787955894827,0.11263602893901081,0.04590971850046961,0.06981535010579334,0.0696074463779846
2001-10-01,0.372515898684894,0.25432662030342423,0.0883049049212438,0.07039864291772688,0.07428672709268924,0.05302903745439093,0.04758294221421974,0.04734925131525697
2001-11-01,0.32865866167336655,0.2493830697583903,0.06765690035093447,0.060220525869380814,0.031177688774788825,0.04387398708249725,0.014976783924625509,0.014973694860380415
2001-12-01,0.3552008450200125,0.2869718928473932,0.06561658369378928,0.05682782018659879,0.035470102762838185,0.046929610045601186,0.019174898378893912,0.01902063941723997
2002-01-01,0.3779631351290008,0.291819491481903,0.06830980168122092,0.05852417302798982,0.045725388521468374,0.04912829930362532,0.02694085621618797,0.026709834075273192
2002-02-01,0.2909033770247089,0.35773034539984927,0.07647106830980166,0.05852417302798982,0.03281324045490383,0.059446587252400276,0.022970519894455588,0.02306758397409958
2002-03-01,0.359561253038973,0.4566743338099395,0.10756549416469435,0.11874469889737066,0.09879793034255924,0.13417949753600555,0.09982522125235918,0.09955483609874544
2002-04-01,0.3258783014050204,0.42343713257851157,0.12103158410185261,0.15267175572519087,0.10639853641786945,0.15986326796077582,0.1162556687704934,0.11614730878186968
2002-05-01,0.33570776973204663,0.49250223662552006,0.12805027340243205,0.1586089906700594,0.12011241121860372,0.18185849551394934,0.13509692946140103,0.13516794819910966
2002-06-01,0.30077212830686095,0.48788167913140557,0.11564514812698931,0.13825275657336727,0.08975828459225232,0.16023593973849226,0.10540321893744323,0.10522055847834882
2002-07-01,0.3225916274928309,0.5914273049405774,0.1274789847384314,0.11535199321458867,0.11433594756977511,0.15802953287916338,0.12069740831988032,0.12059894779441527
2002-08-01,0.312613756890885,0.5998616130191876,0.13906798335101608,0.12383375742154368,0.12680226323442395,0.16904156324077046,0.13383851478922296,0.13395386483205185
2002-09-01,0.2770277643197283,0.4548188130613524,0.14943279196931364,0.1628498727735369,0.12654184757450004,0.17712448166716094,0.13725312446250468,0.13719142047753952
2002-10-01,0.3065990999838504,0.5323452538941611,0.14274055333387742,0.21204410517387617,0.12951800384303902,0.2470532229833377,0.17025665834972945,0.1703763658437879
2002-11-01,0.26270258001719715,0.491642723736881,0.12241899942871134,0.20441051738761667,0.08506283011337779,0.22798798007534754,0.1323612543650727,0.13233508700930796
2002-12-01,0.29033595656178113,0.5265867878273514,0.1478005386435975,0.263782866836302,0.12984503325509145,0.2992253230849583,0.19362611514682734,0.19344394981788748
2003-01-01,0.27797928478833034,0.48287055681839686,0.17628335917734433,0.32230703986429177,0.16295544009879498,0.34403703748269704,0.23543569258432043,0.23553217320922704
2003-02-01,0.1992082302155761,0.40859566946053416,0.19978780706765686,0.5156912637828668,0.15496302631763959,0.49967150403478583,0.2992111929333052,0.2990692027519224
2003-03-01,0.27326533017323784,0.553891187830595,0.18085366848934953,0.364715860899067,0.16687421882430237,0.4150600677287681,0.26954897843970915,0.2695265074868475
2003-04-01,0.2765650984038026,0.5082099698089342,0.1372725046927283,0.3078880407124682,0.11006691168558363,0.3385453517983017,0.19798007115155883,0.19789558883043307
2003-05-01,0.2714670437830359,0.4789351770515464,0.13678282869501346,0.35453774385072095,0.10740448127061003,0.3748735848379802,0.2123389603216508,0.21205989477944154
2003-06-01,0.2314595363738341,0.5384118472229356,0.15759405859789438,0.3553859202714165,0.11791217402763438,0.3990808412535602,0.23003899931906788,0.22986645082962365
2003-07-01,0.2407914206026005,0.5411349894723185,0.15841018526075246,0.2883799830364716,0.12296141906001118,0.3297292621598809,0.20260537249748925,0.2023472278429786
2003-08-01,0.21593403955357104,0.5378591101609018,0.16502081122990286,0.2849872773536896,0.12041837900601654,0.32506060124910885,0.19884971885239097,0.19870497774180496
2003-09-01,0.1926523414823641,0.4627679558459039,0.1384150820207296,0.25360474978795594,0.07833123257496882,0.2687508217847869,0.1459938586807957,0.14609469850263052
2003-10-01,0.21773669071656476,0.49099673763504215,0.15498245327674853,0.2544529262086514,0.10878706975283514,0.2784086816786247,0.17044522336396553,0.1703763658437879
2003-11-01,0.18595241524702433,0.43065514883357614,0.16126662858075574,0.2408821034775233,0.10272084633662304,0.2464868606606691,0.15226239955720774,0.15216511533791988
2003-12-01,0.18346885952851721,0.42350200147576733,0.1695911205419081,0.3816793893129771,0.11145578888935948,0.37912606067033183,0.21690857269401123,0.21691622824767298
2004-01-01,0.16858061953585002,0.4187733291528932,0.18738268179221418,0.3825275657336726,0.12528390401046763,0.37797892764727803,0.22555536191902045,0.22541481181707812
2004-02-01,0.15784764324093103,0.34161447873786743,0.1904839631110748,0.3172179813401188,0.12364817691358854,0.28773933005028723,0.18442580444470189,0.18454067179279648
2004-03-01,0.2409616467414789,0.4339931941715296,0.2072145596996654,0.3189143341815098,0.18540299652967268,0.32285164738984556,0.24089700760839958,0.24079320113314445
2004-04-01,0.22663646243894775,0.41659616678874634,0.20729617236595121,0.34605597964376594,0.17813529479998913,0.3423600336333485,0.24474234887800786,0.24484014569000412
2004-05-01,0.25723351970913155,0.4729983215172835,0.23610544356484126,0.39864291772688726,0.2315014720598944,0.4165083094003416,0.3129826388669821,0.3128288142452449
2004-06-01,0.2554614219556801,0.4685791278917337,0.21774259365053455,0.3935538592027142,0.20657875758424238,0.4095660356674193,0.29339998451887983,0.2934034803723189
2004-07-01,0.35975766781460194,0.6034888655240731,0.24018607687913163,0.364715860899067,0.29537663967191125,0.4349063313416472,0.3634402989278298,0.36341562120598947
2004-08-01,0.3307712117045747,0.5603226687064331,0.27381049538888436,0.3206106870229008,0.3269747351971637,0.37060724869341893,0.35582737771486217,0.3557264265479563
2004-09-01,0.28306860986351357,0.4953199793500678,0.2822982126826083,0.2985581000848177,0.3084418782880195,0.3245048546178958,0.3230971017472407,0.3229461756373938
2004-10-01,0.2977822589445106,0.5313965462717953,0.3422019097363911,0.40033927056827817,0.4002998410360449,0.44322197607353003,0.4366023043024665,0.4366653176851477
2004-11-01,0.2548590833104183,0.46780475543074296,0.30294621725291765,0.3850720949957592,0.3171734102987933,0.40081917372431336,0.3627451721852937,0.3626062322946175
2004-12-01,0.2379674126063368,0.43288501717674355,0.259528278788868,0.4198473282442749,0.2504466934415195,0.41983347025015855,0.32700227725927156,0.3269931201942534
2005-01-01,0.24810241502878572,0.457578444065442,0.289643352648331,0.38337574215436815,0.2954243872593875,0.3948915078567448,0.34571414307740034,0.34560906515580736
2005-02-01,0.18067976971458755,0.37044059495590265,0.3003346119317718,0.3825275657336726,0.26375796843256755,0.3579539308445928,0.3083550412938263,0.30837717523269925
2005-03-01,0.32187580475498345,0.5275233325314816,0.34962866236839957,0.45207803223070403,0.428797721523265,0.4953778038275573,0.47861700759496373,0.47834884662080135
2005-04-01,0.31355218304111176,0.509669519997189,0.3397535297478168,0.46904156064461416,0.4086318463921481,0.5043962664263885,0.4692670014126734,0.46904087414002427
2005-05-01,0.3023827294670176,0.5722544914954173,0.31404553986778744,0.4105173876166243,0.364783206990122,0.4716778755106043,0.42571420426695916,0.42573856738162685
2005-06-01,0.26640827211739493,0.48062311981555617,0.367256998286134,0.4707379134860051,0.4100044251170757,0.49206384594737634,0.4647029333323448,0.46458923512747885
2005-07-01,0.2840768723784083,0.5131129772931831,0.388884354851873,0.5089058524173029,0.4531844259337109,0.5470672880221802,0.5177026674774714,0.5176042088223392
2005-08-01,0.2897903599628121,0.48298002308251586,0.4377703419570717,0.6700593723494488,0.5244731118357263,0.6934641560530537,0.6298722646511872,0.6297045730473493
2005-09-01,0.24004067968241916,0.3750314208721084,0.44266710193422015,0.8583545377438508,0.4854474402310237,0.7970555066656096,0.6500043583396377,0.6499392958316471
2005-10-01,0.27226143243113476,0.4554215532316874,0.4154900840610462,1.0,0.47885157064976946,1.0000000000000002,0.7356997720701076,0.73573452043707
2005-11-01,0.244571313840258,0.3869686494025304,0.3833346935444381,0.7353689567430026,0.4134189417668327,0.6923505097412739,0.5558469272123205,0.5556454876568192
2005-12-01,0.2220883691899418,0.31457901437116353,0.39223047416959106,0.9686174724342664,0.40613791447516545,0.8451336185301477,0.6188280753931931,0.6187778227438284
2006-01-01,0.24729493206231146,0.40190471299567276,0.441850975271362,0.5988125530110262,0.49105844064196646,0.5743411205036965,0.5548833644654774,0.5548360987454473
2006-02-01,0.17624952533095883,0.3140384402273655,0.41034848608504043,0.5012722646310432,0.3891448952586348,0.43792873478681077,0.42686736439949624,0.4269526507486848
2006-03-01,0.2333582125382463,0.4521078337302049,0.41899942871133594,0.4461407972858355,0.4493730872257322,0.4541397874998651,0.47393975825615986,0.4738972076082558
2006-04-01,0.20949163491294465,0.39227303318854956,0.47408797845425604,0.46904156064461416,0.49584589785192723,0.4476769689500692,0.5018422407639085,0.5018211250505867
2006-05-01,0.22771019654571878,0.45767574741132555,0.4855137517342692,0.39185750636132316,0.5279027895058027,0.40328277377357363,0.5033664844090603,0.5034399028733307
2006-06-01,0.23371175913437825,0.45188619833124766,0.486411491063413,0.3884648006785412,0.5349923380921834,0.3975163732176364,0.5055016001737362,0.5054633751517604
2006-07-01,0.22573731924384677,0.4789622057587364,0.5146494735983025,0.3850720949957592,0.5624178561723785,0.4054644638816602,0.5271877706547834,0.5269121813031161
2006-08-01,0.2283518181461064,0.4731767109847369,0.5034685383171469,0.46734520780322314,0.5510956410367424,0.4850739224326536,0.5550201818098004,0.5548360987454473
2006-09-01,0.2138214895223629,0.4179719279847125,0.42805843466906063,0.27735368956743006,0.4433774186323609,0.2774180391402578,0.39154436703753914,0.3913395386483205
2006-10-01,0.2574735822126779,0.5198282595945154,0.3879866155227291,0.35793044953350295,0.4300323957785057,0.3944137333470445,0.4346286941693688,0.4346418454067179
2006-11-01,0.21520512249734836,0.4786811072039614,0.38953725618215945,0.4902459711620018,0.397088826780013,0.5106559952445787,0.4644020850730657,0.4641845406717928
2006-12-01,0.21466825544396284,0.4816393992058967,0.41304170407247204,0.4325699745547074,0.42562116413159545,0.45424957933806537,0.4582618718943896,0.4581141238365035
2007-01-01,0.21120262584731153,0.47653367641772326,0.3522402676895454,0.4173027989821883,0.3480192453949149,0.4366702861028247,0.39907879847712946,0.3990287333063537
2007-02-01,0.13711933725289926,0.35731950905056253,0.3911695095078756,0.5402883799830365,0.3342827797265321,0.49524850778792656,0.41597944930862096,0.41602590044516385
2007-03-01,0.22427512035860975,0.5291004575960128,0.40063657879702924,0.46480067854113666,0.4184588230890183,0.5093677659029289,0.477979884669094,0.4779441521651153
2007-04-01,0.1949307528796589,0.5257543036459023,0.42952746266220515,0.5063613231552162,0.4282616265001139,0.5509326928183251,0.5029161863181757,0.5030352084176447
2007-05-01,0.25402104693440186,0.5391186479159515,0.4252836040153432,0.5097540288379983,0.4756836942486903,0.561346553907493,0.538936719963892,0.539053014973695
2007-06-01,0.18169239700227402,0.4737483681418033,0.4581735085285236,0.48515691263782873,0.450095344053716,0.5031139591103645,0.4961517267307004,0.49615540267098346
2007-07-01,0.2030143120899841,0.5142238571586883,0.512282706276014,0.3893129770992367,0.5358705196423059,0.42451152214028026,0.5180629630928093,0.5180089032780252
2007-08-01,0.21666732138258538,0.35792089778553793,0.4979188770097119,0.3893129770992367,0.5322840963974284,0.358909034845745,0.48657526373802606,0.48644273573452046
2007-09-01,0.36451963493040374,0.35059071239563533,0.5596180527217824,0.3774385072094996,0.774025929122013,0.3451528404915211,0.6405325068296673,0.64063132335087
2007-10-01,0.21725220093668018,0.5142954832327415,0.6076063004978371,0.433418150975403,0.6685866773088615,0.4699528990588407,0.626102874921407,0.6260623229461756
2007-11-01,0.15770360573880327,0.4313524894790757,0.6808128621562066,0.4639525021204411,0.6801349520894185,0.4616539799001033,0.6300663193239203,0.6301092675030353
2007-12-01,0.1913123562352962,0.35758439038102363,0.6556761609401778,0.46480067854113666,0.6947551778055032,0.4270796476744932,0.6244032645099049,0.6244435451234318
2008-01-01,0.1776331583059444,0.45825686461590864,0.6661225822247612,0.5394402035623411,0.6894063343867517,0.5489014991274108,0.6749237685138935,0.6750303520841765
2008-02-01,0.1246273575229041,0.376845047124551,0.6858728474659268,0.5860899067005938,0.6416962506478922,0.5479383364658863,0.6429065629650412,0.6426547956292998
2008-03-01,0.1586725852985723,0.40172902639893837,0.7679751897494491,0.6598812553011026,0.780500971391723,0.6316463519863903,0.7719597920171754,0.7717523269931202
2008-04-01,0.10422640949425377,0.37898977504007014,0.8261650208112299,0.7251908396946565,0.7608137707147218,0.6774210849618763,0.7792384158928125,0.7790368271954674
2008-05-01,0.14856377151287392,0.4322755198296111,0.9307924589896353,0.8176420695504665,0.947829274540349,0.8031809366365645,0.9588746966569103,0.9587211655200325
2008-06-01,0.09704199347902942,0.29797257667368515,0.9999999999999998,0.9380831212892282,0.9287087934752151,0.8043265102719035,0.9467230370890353,0.9465803318494537
2008-07-01,0.137512166804157,0.47176986677550237,0.9958377540194239,0.8023748939779476,0.9999999999999999,0.8180127346257834,0.9999999999999999,1.0
2008-08-01,0.1800992549332845,0.46096649251169675,0.8595446013221253,0.5623409669211197,0.9195966559831642,0.5729697411437823,0.8380182525459096,0.8381222177256173
2008-09-01,0.16110376374357827,0.01031685753438727,0.7570390924671508,0.512298558100085,0.7716139247795374,0.2903316844571299,0.6146069501035287,0.6147308781869689
2008-10-01,0.20644065873150974,0.5390267503115058,0.53260426018118,0.433418150975403,0.5641924986773683,0.4812007352886964,0.5619730234903438,0.5617159044921084
2008-11-01,0.2043848507465944,0.43995437554226346,0.37509181424957155,0.4283290924512299,0.37058352426281704,0.4312036117206846,0.41159304624533233,0.41157426143261844
2008-12-01,0.23424862618776376,0.46173140492517106,0.24296090753284905,0.3553859202714165,0.22721865526358276,0.36896671171853296,0.2890489018333764,0.2889518413597734
2009-01-01,0.1907449357723684,0.3487581660481598,0.24777605484371173,0.30619168787107726,0.20790721563137193,0.28042718687792206,0.23697036961581305,0.2367462565762849
2009-02-01,0.11511651760967578,0.18653997410649847,0.22639353627683018,0.24512298558100082,0.14102647124232698,0.17611578488436153,0.14639603595908016,0.14649939295831643
2009-03-01,0.16678233314564805,0.23664173718906856,0.29862074593976984,0.19762510602205258,0.2524155070240799,0.1529842798352442,0.2098835860145775,0.20963172804532576
2009-04-01,0.14104326799268463,0.3972882098076367,0.3125765118746429,0.1586089906700594,0.25057832324744495,0.15937148631932063,0.21150166417186336,0.21125050586806965
